Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Namco Bandai Games,0.03,0.01,0,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0.02,0.02,0,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0.03,0.01,0,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0.03,0.01,0,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0.02,0.01,0,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0.03,0.01,0,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0.02,0.01,0,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0.03,0.01,0,0,0.04
Namco Bandai Games,0.03,0.01,0,0,0.04
Namco Bandai Games,0.02,0.01,0,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0,0.03,0,0,0.04
Namco Bandai Games,0.01,0.02,0,0,0.04
Namco Bandai Games,0,0,0.04,0,0.04
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0.03,0,0,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0.02,0.01,0,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0.03,0,0,0.03
Namco Bandai Games,0.02,0.01,0,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0.03,0,0,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0.02,0.01,0,0,0.03
Namco Bandai Games,0.01,0.01,0,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0.02,0.01,0,0,0.03
Namco Bandai Games,0,0.03,0,0,0.03
Namco Bandai Games,0.03,0,0,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0.01,0.01,0,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0.02,0,0.01,0.03
Namco Bandai Games,0,0.02,0,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.03,0,0.03
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0.02,0,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0.02,0,0,0.02
Namco Bandai Games,0.02,0,0,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0.01,0.01,0,0,0.02
Namco Bandai Games,0.01,0.01,0,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0.02,0,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0.02,0,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0.01,0.01,0,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0.02,0,0,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0.01,0.01,0,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0.02,0,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0.01,0,0,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0.01,0.01,0,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0.01,0,0,0.02
Namco Bandai Games,0,0.01,0,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.02,0,0.02
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0.01,0,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0.01,0,0,0.01
Namco Bandai Games,0,0.01,0,0,0.01
Namco Bandai Games,0,0.01,0,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0.01,0,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0.01,0,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0.01,0,0,0.01
Namco Bandai Games,0.01,0,0,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0.01,0,0,0.01
Namco Bandai Games,0.01,0,0,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
Namco Bandai Games,0,0,0.01,0,0.01
N/A,1.57,1.02,0,0.41,3
N/A,0.81,0.55,0,0.1,1.46
N/A,0.87,0.32,0,0.02,1.21
N/A,0.67,0.25,0,0.02,0.93
N/A,0.46,0.17,0,0.01,0.64
N/A,0.46,0.17,0,0.01,0.64
N/A,0.38,0.14,0,0.01,0.53
N/A,0,0.48,0,0,0.48
N/A,0.31,0.11,0,0.01,0.43
N/A,0.3,0.11,0,0.01,0.42
N/A,0.15,0.05,0.14,0.01,0.35
N/A,0.23,0.08,0,0.01,0.32
N/A,0,0,0.27,0.01,0.27
N/A,0.19,0.07,0,0,0.27
N/A,0.18,0.07,0,0,0.26
N/A,0.18,0.07,0,0,0.25
N/A,0.17,0.06,0,0,0.24
N/A,0.16,0.06,0,0,0.22
N/A,0.1,0.08,0,0.03,0.21
N/A,0.15,0.05,0,0,0.21
N/A,0.13,0.05,0,0,0.19
N/A,0.12,0.05,0,0,0.17
N/A,0.12,0.05,0,0,0.17
N/A,0.12,0.04,0,0,0.17
N/A,0.06,0.1,0,0,0.16
N/A,0.11,0.04,0,0,0.15
N/A,0.11,0.04,0,0,0.15
N/A,0.11,0.04,0,0,0.15
N/A,0,0.13,0,0,0.13
N/A,0,0,0.12,0,0.12
N/A,0.08,0.03,0,0,0.11
N/A,0,0,0.1,0,0.1
N/A,0.05,0.03,0,0.01,0.09
N/A,0.06,0.02,0,0,0.08
N/A,0,0,0.06,0,0.06
N/A,0.06,0,0,0,0.06
N/A,0,0,0.05,0,0.05
N/A,0,0,0.04,0,0.04
N/A,0,0.03,0,0,0.04
N/A,0,0,0.04,0,0.04
N/A,0,0,0.03,0,0.03
N/A,0.03,0,0,0,0.03
N/A,0,0.03,0,0,0.03
N/A,0,0,0.02,0,0.02
N/A,0,0.02,0,0,0.02
N/A,0,0,0.02,0,0.02
N/A,0.01,0.01,0,0,0.02
N/A,0,0.02,0,0,0.02
N/A,0,0,0.02,0,0.02
N/A,0.01,0,0,0,0.02
N/A,0,0.01,0,0,0.01
N/A,0,0,0.01,0,0.01
N/A,0.01,0,0,0,0.01
N/A,0.01,0,0,0,0.01
N/A,0,0,0.01,0,0.01
N/A,0,0.01,0,0,0.01
N/A,0,0.01,0,0,0.01
N/A,0,0.01,0,0,0.01
Mystique,0.76,0.05,0,0.01,0.82
Myelin Media,0.04,0.03,0,0.01,0.07
Myelin Media,0.03,0,0,0,0.03
Myelin Media,0.02,0.01,0,0,0.03
Mycom,0,0,0.02,0,0.02
Mumbo Jumbo,0.25,0,0,0.02,0.27
Mumbo Jumbo,0.16,0,0,0.01,0.17
Mumbo Jumbo,0.07,0,0,0.01,0.08
Mumbo Jumbo,0.02,0,0,0,0.02
Mumbo Jumbo,0.02,0,0,0,0.02
Mumbo Jumbo,0.01,0,0,0,0.02
Mud Duck Productions,0.2,0.16,0,0.05,0.42
Mud Duck Productions,0.22,0.06,0,0.01,0.3
Mud Duck Productions,0.1,0.03,0,0,0.13
MTV Games,2.15,0.77,0.01,0.26,3.19
MTV Games,1.35,0.56,0,0.2,2.11
MTV Games,1.19,0.4,0,0.16,1.74
MTV Games,1.13,0.2,0,0.16,1.5
MTV Games,0.97,0.23,0,0.11,1.31
MTV Games,0.67,0.3,0,0.15,1.13
MTV Games,0.94,0.01,0,0.08,1.03
MTV Games,0.73,0.1,0,0.06,0.88
MTV Games,0.56,0.06,0,0.05,0.67
MTV Games,0.29,0.23,0,0.08,0.59
MTV Games,0.43,0.09,0,0.06,0.58
MTV Games,0.24,0.15,0,0.1,0.48
MTV Games,0.42,0,0,0.03,0.45
MTV Games,0.19,0.16,0,0.07,0.42
MTV Games,0.24,0.13,0,0.04,0.41
MTV Games,0.22,0.12,0,0.03,0.38
MTV Games,0.16,0.12,0,0.04,0.32
MTV Games,0.25,0,0,0.02,0.28
MTV Games,0.21,0.01,0,0.02,0.24
MTV Games,0.17,0.05,0,0.02,0.24
MTV Games,0.21,0.02,0,0.02,0.24
MTV Games,0.22,0,0,0.02,0.23
MTV Games,0.22,0,0,0.02,0.23
MTV Games,0.21,0,0,0.02,0.23
MTV Games,0.1,0.08,0,0.03,0.2
MTV Games,0.18,0,0,0.01,0.19
MTV Games,0.16,0.01,0,0.01,0.18
MTV Games,0.08,0.06,0,0.02,0.16
MTV Games,0.14,0,0,0.01,0.15
MTV Games,0.06,0.05,0,0.02,0.13
MTV Games,0.11,0,0,0.01,0.13
MTV Games,0.06,0.05,0,0.02,0.12
MTV Games,0.11,0,0,0.01,0.12
MTV Games,0.1,0,0,0.01,0.11
MTV Games,0.05,0.04,0,0.01,0.11
MTV Games,0.1,0,0,0.01,0.11
MTV Games,0.09,0.01,0,0.01,0.1
MTV Games,0.09,0,0,0.01,0.09
MTV Games,0.07,0,0,0.01,0.07
MTV Games,0.07,0,0,0.01,0.07
MTV Games,0.04,0,0,0,0.05
MTO,0,0,0.12,0,0.12
MTO,0,0,0.09,0.01,0.1
MTO,0,0,0.09,0,0.09
MTO,0,0,0.04,0,0.04
MTO,0,0,0.02,0,0.02
MTO,0,0,0.01,0,0.01
MTO,0,0,0.01,0,0.01
MTO,0,0,0.01,0,0.01
Moss,0.1,0,0.01,0.01,0.12
Moss,0,0,0.01,0,0.01
Monte Christo Multimedia,0,0.04,0,0.01,0.05
Mojang,0.46,0.38,0,0.08,0.91
Mojang,0.25,0.33,0,0.11,0.69
Mojang,0.23,0.33,0,0.11,0.67
Mojang,0.29,0.21,0,0.05,0.54
Mojang,0.02,0.05,0,0.01,0.08
MLB.com,0.04,0,0,0,0.04
"mixi, Inc",0,0,0.86,0,0.86
Mitsui,0.06,0.02,0,0,0.08
Misawa,0,0,0.05,0,0.05
Misawa,0,0,0.02,0,0.02
Mirai Shounen,0,0,0.02,0,0.02
Mindscape,1.97,0,0,0.12,2.09
Mindscape,1.15,0.41,0,0.15,1.71
Mindscape,0.48,0,0,0.04,0.53
Mindscape,0,0.32,0,0.03,0.36
Mindscape,0,0.21,0,0.04,0.25
Mindscape,0.14,0.09,0,0.02,0.24
Mindscape,0,0.19,0,0.01,0.2
Mindscape,0,0.2,0,0,0.2
Mindscape,0.11,0.07,0,0.01,0.19
Mindscape,0,0.16,0,0.01,0.17
Mindscape,0,0.14,0,0.01,0.15
Mindscape,0.08,0.06,0,0.01,0.15
Mindscape,0.07,0.05,0,0.02,0.14
Mindscape,0.08,0.05,0,0.01,0.14
Mindscape,0.1,0.02,0,0.01,0.14
Mindscape,0,0.12,0,0.01,0.13
Mindscape,0.1,0.01,0,0.01,0.12
Mindscape,0.08,0,0,0.01,0.09
Mindscape,0,0.08,0,0.01,0.09
Mindscape,0.06,0.02,0,0.01,0.09
Mindscape,0,0.07,0,0.01,0.08
Mindscape,0.04,0.03,0,0,0.07
Mindscape,0.04,0.01,0,0,0.06
Mindscape,0.03,0.02,0,0,0.06
Mindscape,0,0.05,0,0,0.05
Mindscape,0.04,0.01,0,0,0.05
Mindscape,0,0.04,0,0,0.05
Mindscape,0.03,0.02,0,0,0.04
Mindscape,0,0.04,0,0,0.04
Mindscape,0.02,0.01,0,0,0.03
Mindscape,0.02,0,0,0,0.02
Mindscape,0,0.01,0,0,0.01
Minato Station,0,0,0.02,0,0.02
Minato Station,0,0,0.02,0,0.02
Minato Station,0,0,0.01,0,0.01
Milestone S.r.l.,0.03,0.13,0.03,0.03,0.22
Milestone S.r.l.,0.04,0.11,0,0.04,0.18
Milestone S.r.l.,0,0.12,0.03,0.02,0.17
Milestone S.r.l.,0.04,0.06,0,0.02,0.12
Milestone S.r.l.,0.04,0.05,0,0.01,0.1
Milestone S.r.l.,0.04,0.04,0,0.01,0.09
Milestone S.r.l.,0,0.06,0.01,0.01,0.08
Milestone S.r.l.,0.02,0.05,0,0.01,0.08
Milestone S.r.l.,0,0.03,0.03,0.01,0.07
Milestone S.r.l.,0.02,0.02,0,0,0.05
Milestone S.r.l.,0,0.03,0,0,0.03
Milestone S.r.l.,0,0.03,0,0,0.03
Milestone S.r.l.,0,0.02,0,0,0.02
Milestone S.r.l.,0,0.01,0,0,0.02
Milestone S.r.l.,0,0.01,0,0,0.01
Milestone S.r.l.,0,0.01,0,0,0.01
Milestone S.r.l,0,0.04,0,0.01,0.04
Milestone S.r.l,0,0.01,0,0,0.01
Milestone,0.08,0,0,0,0.08
Midway Games,1.5,0.78,0,0.24,2.52
Midway Games,1.81,0.52,0,0.15,2.49
Midway Games,0.49,1.27,0,0.25,2.01
Midway Games,1.48,0.3,0,0.22,2
Midway Games,1.53,0.24,0,0.16,1.93
Midway Games,1.3,0.44,0,0.17,1.91
Midway Games,0.92,0.72,0,0.24,1.88
Midway Games,1.13,0.32,0,0.22,1.67
Midway Games,0.81,0.63,0,0.21,1.66
Midway Games,1.41,0.05,0,0.04,1.5
Midway Games,0.72,0.56,0,0.19,1.46
Midway Games,0.56,0.44,0,0.15,1.15
Midway Games,0.6,0.41,0,0.07,1.09
Midway Games,0.6,0.41,0,0.07,1.08
Midway Games,0.88,0.04,0,0.14,1.06
Midway Games,1.02,0.04,0,0.01,1.06
Midway Games,0.77,0.15,0,0.04,0.96
Midway Games,0.3,0.49,0,0.1,0.9
Midway Games,0.4,0.33,0.01,0.09,0.82
Midway Games,0.4,0.31,0,0.1,0.81
Midway Games,0.61,0.12,0,0.03,0.76
Midway Games,0.67,0.01,0,0.06,0.74
Midway Games,0.58,0.02,0,0.09,0.69
Midway Games,0.33,0.26,0,0.09,0.68
Midway Games,0.33,0.24,0,0.11,0.67
Midway Games,0.33,0.22,0,0.04,0.59
Midway Games,0.47,0.11,0,0.01,0.59
Midway Games,0.55,0.02,0,0,0.58
Midway Games,0.29,0.23,0,0.06,0.57
Midway Games,0.28,0.22,0,0.07,0.56
Midway Games,0.31,0.21,0,0.04,0.55
Midway Games,0.43,0.1,0,0.01,0.54
Midway Games,0.26,0.2,0,0.07,0.53
Midway Games,0.4,0.11,0,0.02,0.53
Midway Games,0.29,0.2,0,0.03,0.52
Midway Games,0.37,0.11,0,0.02,0.51
Midway Games,0.24,0.19,0,0.06,0.49
Midway Games,0.25,0.17,0.01,0.05,0.47
Midway Games,0.26,0.18,0,0.03,0.47
Midway Games,0.23,0.18,0,0.06,0.47
Midway Games,0.38,0.08,0,0.01,0.47
Midway Games,0.23,0.18,0,0.06,0.47
Midway Games,0.26,0.17,0,0.03,0.46
Midway Games,0.22,0.17,0,0.06,0.45
Midway Games,0.26,0.15,0,0.04,0.45
Midway Games,0.21,0.17,0,0.06,0.44
Midway Games,0.28,0.14,0,0.01,0.43
Midway Games,0.33,0.08,0,0.01,0.43
Midway Games,0.35,0.06,0,0,0.42
Midway Games,0.34,0.07,0,0,0.42
Midway Games,0.2,0.16,0,0.05,0.42
Midway Games,0.31,0.08,0,0.01,0.41
Midway Games,0.22,0.12,0,0.06,0.41
Midway Games,0.34,0.01,0,0.06,0.41
Midway Games,0.2,0.15,0,0.05,0.4
Midway Games,0.2,0.15,0,0.05,0.4
Midway Games,0.32,0.07,0,0,0.4
Midway Games,0.31,0.08,0,0.01,0.4
Midway Games,0.18,0.14,0,0.05,0.37
Midway Games,0.18,0.14,0,0.05,0.36
Midway Games,0.17,0.14,0,0.05,0.36
Midway Games,0.25,0.07,0,0.01,0.34
Midway Games,0.23,0.07,0,0.01,0.31
Midway Games,0.27,0.01,0,0.02,0.31
Midway Games,0.24,0.05,0,0.01,0.31
Midway Games,0.24,0.03,0,0.03,0.3
Midway Games,0.14,0.11,0,0.04,0.3
Midway Games,0.22,0.06,0,0.01,0.29
Midway Games,0.23,0.06,0,0,0.29
Midway Games,0.14,0.11,0,0.04,0.29
Midway Games,0.09,0.07,0.1,0.02,0.28
Midway Games,0.14,0.11,0,0.04,0.28
Midway Games,0.22,0.05,0,0.01,0.28
Midway Games,0.14,0.11,0,0.04,0.28
Midway Games,0.14,0.11,0,0.04,0.28
Midway Games,0.2,0.06,0,0.01,0.27
Midway Games,0.13,0.1,0,0.03,0.26
Midway Games,0.2,0.05,0,0.01,0.25
Midway Games,0.18,0.07,0,0,0.25
Midway Games,0.21,0.02,0,0.02,0.25
Midway Games,0.23,0.02,0,0,0.25
Midway Games,0.23,0.02,0,0,0.25
Midway Games,0.19,0.05,0,0.01,0.25
Midway Games,0.21,0.01,0,0.02,0.24
Midway Games,0.19,0.05,0,0,0.24
Midway Games,0.19,0.05,0,0,0.24
Midway Games,0.19,0.05,0,0,0.24
Midway Games,0.12,0.09,0,0.03,0.24
Midway Games,0.11,0.09,0,0.03,0.23
Midway Games,0.11,0.09,0,0.03,0.22
Midway Games,0.1,0,0,0.12,0.22
Midway Games,0.19,0.01,0,0.02,0.22
Midway Games,0.16,0.05,0,0.01,0.22
Midway Games,0.17,0.04,0,0,0.21
Midway Games,0.16,0.04,0,0.01,0.21
Midway Games,0.12,0.08,0,0.01,0.21
Midway Games,0.15,0.04,0,0.01,0.2
Midway Games,0.16,0.04,0,0.01,0.2
Midway Games,0.16,0.04,0,0,0.2
Midway Games,0.09,0.07,0,0.02,0.19
Midway Games,0.17,0,0,0.01,0.19
Midway Games,0.17,0,0,0.01,0.19
Midway Games,0.14,0.04,0,0.01,0.18
Midway Games,0.14,0.04,0,0.01,0.18
Midway Games,0.14,0.04,0,0,0.18
Midway Games,0.09,0.07,0,0.02,0.18
Midway Games,0.09,0.07,0,0.02,0.18
Midway Games,0.09,0.07,0,0.02,0.17
Midway Games,0.13,0.03,0,0,0.17
Midway Games,0.13,0.04,0,0.01,0.17
Midway Games,0.08,0.07,0,0.02,0.17
Midway Games,0.14,0.03,0,0,0.17
Midway Games,0.13,0.04,0,0.01,0.17
Midway Games,0.13,0.03,0,0,0.17
Midway Games,0.13,0.03,0,0,0.16
Midway Games,0.08,0.06,0,0.02,0.16
Midway Games,0.08,0.06,0,0.02,0.16
Midway Games,0.14,0.01,0,0.01,0.16
Midway Games,0.13,0.03,0,0,0.16
Midway Games,0.13,0.03,0,0,0.16
Midway Games,0.15,0,0,0.01,0.16
Midway Games,0.11,0.03,0,0.02,0.16
Midway Games,0.11,0.03,0,0,0.15
Midway Games,0.11,0.03,0,0.01,0.14
Midway Games,0.11,0.03,0,0.01,0.14
Midway Games,0.11,0.03,0,0,0.14
Midway Games,0.12,0,0,0.01,0.14
Midway Games,0.1,0.03,0,0,0.13
Midway Games,0.07,0.05,0,0.01,0.13
Midway Games,0.07,0.05,0,0.01,0.13
Midway Games,0.12,0,0,0.01,0.13
Midway Games,0.1,0.01,0,0.01,0.13
Midway Games,0.09,0.03,0,0,0.13
Midway Games,0.09,0.02,0,0,0.12
Midway Games,0.11,0,0,0.01,0.12
Midway Games,0.08,0.03,0,0,0.12
Midway Games,0.1,0.01,0,0.01,0.12
Midway Games,0.09,0.02,0,0,0.12
Midway Games,0.1,0,0,0.01,0.11
Midway Games,0.09,0.01,0,0.01,0.11
Midway Games,0.08,0.02,0,0,0.11
Midway Games,0.09,0.02,0,0,0.11
Midway Games,0.08,0.02,0,0,0.11
Midway Games,0.06,0.04,0,0.01,0.11
Midway Games,0.05,0.04,0,0.01,0.1
Midway Games,0.09,0,0,0.01,0.1
Midway Games,0.08,0.01,0,0.01,0.1
Midway Games,0.05,0.04,0,0.01,0.1
Midway Games,0.05,0.04,0,0.01,0.1
Midway Games,0.09,0,0,0.01,0.1
Midway Games,0.07,0.02,0,0,0.09
Midway Games,0.09,0,0,0.01,0.09
Midway Games,0.07,0.02,0,0,0.09
Midway Games,0.07,0.02,0,0,0.09
Midway Games,0.04,0.03,0,0.01,0.09
Midway Games,0.07,0.02,0,0,0.09
Midway Games,0.07,0.02,0,0,0.09
Midway Games,0.08,0,0,0.01,0.09
Midway Games,0.07,0.02,0,0,0.09
Midway Games,0.07,0.01,0,0.01,0.09
Midway Games,0.04,0.03,0,0.01,0.08
Midway Games,0.06,0.02,0,0,0.08
Midway Games,0.06,0.02,0,0,0.08
Midway Games,0.06,0.02,0,0,0.08
Midway Games,0.06,0.02,0,0,0.08
Midway Games,0.04,0.03,0,0,0.07
Midway Games,0.03,0.03,0,0.01,0.07
Midway Games,0.05,0.01,0,0,0.07
Midway Games,0.03,0.03,0,0.01,0.07
Midway Games,0.05,0.01,0,0,0.07
Midway Games,0,0.05,0,0.01,0.06
Midway Games,0.03,0.02,0,0,0.06
Midway Games,0.06,0,0,0,0.06
Midway Games,0.03,0.03,0,0.01,0.06
Midway Games,0.04,0.01,0,0,0.06
Midway Games,0.04,0.01,0,0,0.05
Midway Games,0.04,0.01,0,0,0.05
Midway Games,0.04,0,0,0,0.05
Midway Games,0.03,0.01,0,0,0.04
Midway Games,0.03,0.01,0,0,0.04
Midway Games,0.03,0.01,0,0,0.04
Midway Games,0.03,0.01,0,0,0.03
Midway Games,0.02,0.01,0,0,0.03
Midway Games,0.02,0.01,0,0,0.03
Midway Games,0.02,0.01,0,0,0.03
Midway Games,0.02,0.01,0,0,0.03
Midway Games,0.02,0,0,0,0.03
Midway Games,0.01,0.01,0,0,0.02
Midway Games,0.02,0.01,0,0,0.02
Midway Games,0,0.02,0,0,0.02
Midway Games,0.02,0,0,0,0.02
Midway Games,0.02,0,0,0,0.02
Midway Games,0.02,0,0,0,0.02
Midway Games,0.01,0,0,0,0.02
Midway Games,0.01,0,0,0,0.02
Midway Games,0,0.01,0,0,0.02
Midway Games,0.01,0,0,0,0.01
Midway Games,0.01,0,0,0,0.01
Midas Interactive Entertainment,0.25,0.2,0,0.07,0.51
Midas Interactive Entertainment,0.15,0.11,0,0.04,0.3
Midas Interactive Entertainment,0.14,0.11,0,0.04,0.29
Midas Interactive Entertainment,0.16,0.11,0,0.02,0.29
Midas Interactive Entertainment,0.14,0.11,0,0.04,0.28
Midas Interactive Entertainment,0.09,0.07,0,0.02,0.17
Midas Interactive Entertainment,0.07,0.05,0,0.01,0.12
Midas Interactive Entertainment,0.04,0.03,0,0.01,0.08
Midas Interactive Entertainment,0.04,0.03,0,0,0.07
Midas Interactive Entertainment,0.06,0,0,0,0.06
Midas Interactive Entertainment,0.06,0,0,0,0.06
Midas Interactive Entertainment,0.05,0,0,0,0.06
Midas Interactive Entertainment,0,0,0.06,0,0.06
Midas Interactive Entertainment,0,0,0.05,0,0.05
Midas Interactive Entertainment,0.02,0.02,0,0.01,0.05
Midas Interactive Entertainment,0,0.04,0,0,0.05
Midas Interactive Entertainment,0,0,0.04,0,0.04
Midas Interactive Entertainment,0.02,0.01,0,0,0.04
Midas Interactive Entertainment,0,0.03,0,0,0.03
Midas Interactive Entertainment,0.01,0.01,0,0,0.03
Midas Interactive Entertainment,0.01,0.01,0,0,0.02
Midas Interactive Entertainment,0.01,0.01,0,0,0.02
Midas Interactive Entertainment,0,0.02,0,0,0.02
Midas Interactive Entertainment,0.02,0,0,0,0.02
Microsoft Game Studios,14.97,4.94,0.24,1.67,21.82
Microsoft Game Studios,7.97,2.83,0.13,1.21,12.14
Microsoft Game Studios,7.03,1.98,0.08,0.78,9.88
Microsoft Game Studios,6.63,2.36,0.04,0.73,9.76
Microsoft Game Studios,5.58,2.83,0.02,0.77,9.2
Microsoft Game Studios,6.82,1.53,0.05,0.08,8.49
